raw_affiliation,DOI
"Centro de Oftalmología Barraquer, Instituto Universitario Barraquer (UAB), Barcelona, Spain",2
"Scientific and Technical Department, Hospital del Mar-IMIM, 08035 Barcelona, Spain",2
"Institute of Energy Technologies Department of Chemical Engineering and Barcelona Research Center in Multiscale Science and Engineering Universitat Politècnica de Catalunya, EEBE  Eduard Maristany 10–14 08019 Barcelona Spain",2
"Cardiometabolics Precision Nutrition Program, IMDEA Food, CEI UAM + CSIC, Madrid, Spain",2
"Institut d'Investigació Sanitària Pere Virgili (IISPV), Hospital Universitari San Joan de Reus, Reus, Spain",2
"Environmental Science and Technology Institute (ICTA), Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Departamento de Pediatría, Obstetricia y Ginecología, Facultad de Medicina, Universidad de Valencia, Spain",2
"Department of Pharmacology, Therapeutics and Toxicology Autonomous University of Barcelona  Cerdanyola del Vallès Spain",2
"Pathology Department, Vall d'Hebron University Hospital, Barcelona, Spain",2
"Research Programme on Biomedical Informatics (GRIB), Department of Experimental and Health Sciences, Hospital del Mar Medical Research Institute (IMIM), Pompeu Fabra University (UPF), 08003 Barcelona, Spain",2
"Cardiometabolic Nutrition Group, IMDEA Food, CEI UAM + CSIC, Madrid, Spain",2
"Cardiometabolic Nutrition Group, IMDEA Food, CEI UAM + CSIC, 28049 Madrid, Spain",2
"School of Psychology, Complutense University, Madrid, Spain",2
"Institute of Diagnostic Imaging (IDI)-Research Unit (IDIR), Parc Sanitari Pere Virgili, Barcelona, Spain",2
"IMDEA Water Institute, Avenida Punto Com, 2, Alcalá de Henares, 28805 Madrid, Spain",2
"Institut d'Investigació en Atenció Primària IDIAP Jordi Gol, Barcelona, Spain",2
"Department Clinical Sciences, University of Las Palmas de Gran Canaria, 35016 Palmas de Gran Canaria, Spain",2
"Servicio de Neurología, Hospital Universitario Marqués de Valdecilla, IDIVAL, Universidad de Cantabria, Santander, España",2
"Parc de Salut MAR, Barcelona, Spain",2
"Cancer and Public Health Area, FISABIO-Public Health, Valencia, Spain",2
"Department of Preventive Medicine and Public Health, Universidad de Málaga, 29071 Málaga, Spain",2
"Department of Microbiology, Hospital Clínic, Universitat de Barcelona, Spain",2
"Intensive Care Unit, Hospital Clínico Universitario, Valencia, Spain",2
"Consortium for Biomedical Research in Epidemiology and Public Health (CIBERESP), Institute of Health Carlos III, Madrid, Spain",2
"Cardiology Department, Hospital Universitario Virgen del Rocío, Sevilla, Spain",2
"Cancer and Environmental Epidemiology Unit, Department of Epidemiology of Chronic Diseases, National Center for Epidemiology, Carlos III Institute of Health, Madrid, Spain",2
"Servicio de Neurología, Hospital Universitario de La Princesa. Instituto de Investigación Sanitaria Princesa, Universidad Autónoma de Madrid, Madrid, España",2
"Servicio de Neurología, Hospital Universitario de Santiago de Compostela, Santiago de Compostela, España",2
"Epidemiología y Genética Cardiovascular, Grupo REGICOR, Instituto Hospital del Mar de Investigaciones Médicas (IMIM), Barcelona, España",2
ICREA  Pg. Lluís Companys 23 Barcelona 08010 Spain,2
"Department and Faculty of Nursing, Universitat Rovira i Virgili, Tortosa, Spain",2
"Teaching, Research & Innovation Unit, Parc Sanitari Sant Joan de Déu, St. Boi de Llobregat, Spain",2
"Epilepsy Monitoring Unit, Department of Neurology, Member of ERN EpiCARE, Hospital del Mar, Barcelona, Spain",2
"Servicio de Neurología, Hospital de Torrecárdenas, Almería, España",2
"Department of Microbiology, Hospital Clinic, Barcelona, Spain",2
"Department of Medicine and Life Sciences (MELIS), University Pompeu Fabra, Doctor Aiguader 88, 08003 Barcelona, Spain",2
"Institute of Biomedicine, University of León, León, Spain",2
"Institut d'Investigació Sanitària Pere Virgili, Hospital Universitari Sant Joan de Reus, Reus, Spain",2
"Intensive Care Department, Vall d'Hebron Hospital Universitari, SODIR Research Group, Vall d'Hebron Institut de Recerca (VHIR), Barcelona, Spain",2
"Department of Psychology, Universidad de Oviedo, Oviedo, Spain",2
"Epidemiology Section, Public Health Division, Department of Health, Madrid, Spain",2
"Servicio de Neurología, Hospital Clínico Universitario Virgen de la Arrixaca, Instituto Murciano de Investigación Biomédica (IMIB), El Palmar, Murcia, España",2
"Community Heart Failure Program, Departments of Cardiology and Internal Medicine, Bellvitge University Hospital, L'Hospitalet de Llobregat, Barcelona, Spain",2
"Institute of Biomedicine, University of Barcelona, 08028 Barcelona, Spain",2
"Institut d’Investigacions Biomèdiques August Pi i Sunyer (IDIBAPS), 08036 Barcelona, Spain",2
"Department of Psychobiology and Methodology, Autonomous University of Barcelona, Barcelona, Spain",2
"Institut d'Investigació Sanitària Pere i Virgili, Hospital Universitari Sant Joan de Reus, Reus, Spain",2
"IDIBELL, Universitat de Barcelona, Barcelona, Spain",2
"Cardiology Department, Bellvitge University Hospital, L'Hospitalet de Llobregat, Barcelona, Spain",2
"Epidemiology Unit, Regional Ministry of Health, Community of Madrid, Madrid, Spain",2
"Epidemiology and Environmental Health Joint Research Unit, FISABIO-Universitat Jaume I-Universitat de València, Valencia, Spain",2
"Cardiac Surgery Department, The Thorax Institute, Hospital Clinic of Barcelona, Barcelona 08036, Spain",2
"Institute of Biomedicine (IBIOMED), University of León, Leon, Spain",2
"Servicio de Neurología, Hospital Universitario La Paz",2
"Department of Psychology, College of Education, King Saud University, Riyadh, Saudi Arabia",2
"Respiratory Department, Hospital del Mar, Barcelona, Spain",2
"Hospital del Mar, Medical Research Institute (IMIM), Barcelona, Spain",2
"Orthopaedic Department, ICATME-Institut Universitari Quirón-Dexeus, Universitat Autònoma Barcelona, C/ Sabino de Arana 5-19, 08028 Barcelona, Spain",2
"Orthopaedic Department, Hospital del Mar, Universitat Autònoma Barcelona, Passeig Marítim de la Barceloneta 25-29, 08003 Barcelona, Spain",2
"CIBERSAM, Madrid, Spain",2
"Department of Psychiatry and Legal Medicine, Universitat Autònoma de Barcelona, Cerdanyola del Vallés, Spain",2
"Department of Psychiatry and Legal Medicine, Universitat Autònoma de Barcelona, Bellaterra, Spain",2
"Faculty of Medicine, University of Vic-Central University of Catalonia, 08500 Vic, Spain",2
"Department of Medicine, Universitat Autònoma de Barcelona, Spain",2
"Department of Medicine, Intensive Care Unit University Hospital of Jerez, University of Cádiz, INIBiCA, Cádiz, Spain",2
"Clínica Universidad de Navarra, Navarra Institute for Health Research, Pamplona, Spain",2
"Respiratory Department, Hospital Clínico San Carlos, 28015 Madrid, Spain",2
"Institute Mar of Medical Research, IMIM, Barcelona, Spain",2
"Internal Medicine Department, Institut d’Investigacions Biomèdiques August Pi Sunyer (IDIBAPS), Hospital Clinic, University of Barcelona, 08036 Barcelona, Spain",2
"Department of Psychiatry and Legal Medicine, Universitat Autònoma de Barcelona, Barcelona, Catalonia, Spain",2
"Specialized Service in Mental Health and Intellectual Disability, Institut Assistència Sanitària (IAS), Parc Hospitalari Martí i Julià, 17190 Girona, Spain",2
"Hospital del Mar, 08003 Barcelona, Spain",2
"Department of Medicine, Institut de Neurociències, Universitat de Barcelona, Spain",2
"Department of Medicine, Pompeu Fabra University, Barcelona, Spain",2
"Department of Medicine, School of Medicine, University of Valencia, Valencia, Spain",2
"Institut de Nutrició i Seguretat Alimentària (INSA), Universitat de Barcelona (UB), 08921 Santa Coloma de Gramanet, Spain",2
"Research Institute of Biomedical and Health Sciences (IUIBS), University of Las Palmas de Gran Canaria and Service of Preventive Medicine, Complejo Hospitalario Universitario Insular Materno Infantil (CHUIMI), Canary Health Service, 35001 Las Palmas de Gran Canaria, Spain",2
"Institut de Nutrició i Seguretat Alimentària (INSA), Universitat de Barcelona (UB), Santa Coloma de Gramanet, Spain",2
Co-first authors,2
"Department of Psychiatry and Psychotherapy, University Hospital, LMU Munich, Munich, 80336, Germany",2
"Respiratory Department, Instituto de Investigación Sanitaria, Hospital Universitario de la Princesa, 28015 Madrid, Spain",2
"Institute for Bioengineering of Catalonia (IBEC), The Barcelona Institute of Science and Technology (BIST), Barcelona, Spain",2
"Respiratory Department, Hospital del Mar, IMIM, Barcelona, Spain",2
"Department of Basic, Developmental and Educational Psychology, Autonomous University of Barcelona, Cerdanyola del Vallès, Spain",2
"Respiratory Department, Hospital Clínic, 08035 Barcelona, Spain",2
"Orthopedic Department, Hospital Arnau de Vilanova, Valencia, Spain",2
"Hospital del Mar—Parc de Salut Mar, Barcelona, Spain",2
"Consorci Parc de Salut MAR de Barcelona, Hospital del Mar of Barcelona, Barcelona 08003, Spain",2
"Department of Basic, Evolutive and Education Psychology, Faculty of Psychology, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Department of Biochemistry and Biotechnology, Faculty of Medicine and Health Sciences, University Rovira i Virgili (URV), 43201 Reus, Spain",2
"CIBERehd, Instituto de Salud Carlos III, Madrid, España",2
"Respiratory Department, Hospital la Paz, 28015 Madrid, Spain",2
"Department of Preventive Medicine and Epidemiology, Hospital Clinic, Universitat de Barcelona, Barcelona, Spain",2
Hospital del Mar Research Institute  Barcelona Spain,2
"Faculty of Health Sciences,Catholic University of Avila, 05005 Avila, Spain",2
"Faculty of Medicine, University of Barcelona, Barcelona, Spain",2
"Department of Psychiatry and Forensic Medicine, School of Medicine, Universitat Autònoma de Barcelona, Bellaterra, Cerdanyola del Vallès, Spain",2
"Respiratory Department, Hospital Ramon y Cajal, 28015 Madrid, Spain",2
"Faculty of Health and Life Sciences, Universitat Pompeu Fabra, Barcelona, Spain",2
"CIBER of Respiratory Diseases (CIBERES), Institute of Health Carlos III, Madrid, Spain",2
"Hospital del Mar Medical Research Institute, IMIM, Barcelona, Spain",2
"Institut de Recerca Sant Joan de Déu, University of Barcelona, Barcelona, Spain",2
"CIBERCV, Instituto de Salud Carlos III, Madrid, Spain",2
Department of Preventive Medicine and Public Health University of Granada  Granada Spain,2
"Department of Medicine and Psychiatry, Zaragoza University, Instituto de Investigación Sanitaria Aragón (IIS Aragón), Zaragoza, Spain",2
"Faculty of Medicine, Universitat Autònoma de Barcelona (UAB), 08193 Barcelona, Spain",2
"Respiratory Department, Hospital Regional Universitario de Málaga, 29003 Málaga, Spain",2
"Hospital del Mar Medical Research Institute, 08003 Barcelona, Spain",2
"Institut de Recerca Sant Joan de Déu, Barcelona, Spain",2
"Department of Psychiatry and Forensic Medicine, Autonomous University of Barcelona, Spain",2
"CIBER, Área de Enfermedades Respiratorias (CIBERES), ISCIII, Spain",2
"Research Institute of Biomedical and Health Sciences (IUIBS), Preventive Medicine Service, Centro Hospitalario Universitario Insular Materno Infantil (CHUIMI), Canarian Health Service, University of Las Palmas de Gran Canaria, Las Palmas, Spain",2
"Respiratory Department, Hospital Universitario y Politécnico La Fe, 46003 Valencia, Spain",2
"Faculty of Health Science and Wellbeing, University of Vic-University Central of Catalonia, 08500 Barcelona, Spain",2
"Occupational Health Service. Hospital Universitari Vall d'Hebron, Barcelona, Spain",2
"International Health Department, Hospital Clinic, Universitat de Barcelona, Barcelona, Spain",2
"Institut de Recerca Sant Joan de Déu, Esplugues de Llobregat, Spain",2
"CIBERINFEC, Instituto de Salud Carlos III, Madrid, Spain",2
"Department of Biochemistry and Molecular Biology, Universitat Autónoma de Barcelona, Campus de la UAB, 08193 Bellaterra, Spain",2
"Computer System Unit, Hospital Clinic, Barcelona, Spain",2
"CIBERES, ISCIII, Barcelona, Spain",2
"Respiratory Department, Hospital Universitario Central de Asturias, 33071 Oviedo, Spain",2
"Hospital del Mar Research Institute, 08003 Barcelona, Spain",2
"CIBERESP, Madrid, Spain",2
"Respiratory Department, Hospital Lucus Augusti, 27080 Lugo, Spain",2
"Faculty of Health Sciences, Department of Biomedical Sciences, Area of Preventive Medicine and Public Health, Universidad de León, Spain",2
Research Institute of Biomedical and Health Sciences (IUIBS) University of Las Palmas de Gran Canaria &amp; Centro Hospitalario Universitario Insular Materno Infantil (CHUIMI) Canarian Health Service  Las Palmas de Gran Canaria Spain,2
"Respiratory Department, Hospital Universitari Germans Trias i Pujol, Badalona, Spain",2
"Faculty of Health Sciences, Universidad Francisco de Vitoria, Madrid, Spain",2
"Department of Biomedical and Neuromotor Sciences, University of Bologna, Bologna, Italy",2
"Department of Psychiatry and Legal Medicine, Universitat Autònoma de Barcelona (UAB), Cerdanyola del Vallès, Spain",2
"Department of Preventive Medicine, University of Malaga, Instituto de Investigación Biomédica de Málaga (IBIMA), Málaga, Spain",2
"CIBER de Salud Mental, Instituto de Salud Carlos III, Barcelona, Spain",2
"Clinical Institute of Neurosciences, Hospital Clinic of Barcelona, Barcelona, Spain",2
"Institut de Neurociències, Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Barcelona, Spain",2
"Department of Preventive Medicine, University of Valencia, 46100, Valencia, Spain",2
"Sleep Unit, Pneumology Department, Hospital Universitario de Guadalajara, Guadalajara, Spain",2
"Consorcio CIBER, M.P. Fisiopatología de la Obesidad y Nutrición (CIBERObn), Instituto de Salud Carlos III (ISCIII), 28029 Madrid, Spain",2
"CIBER de Salud Mental, Instituto de Salud Carlos III, Madrid, Spain",2
"Department of Medicine and Medical Specialties, Alcalá de Henares University, Madrid, Spain",2
"CREAF, Bellaterra (Cerdanyola del Vallès), Catalonia, Spain",2
"Department of Anesthesiology, Hospital del Mar-IMIM, Barcelona, Spain",2
"Osasunbidea, Servicio Navarro de Salud, Atención Primaria, Pamplona, Spain",2
"CREAF, 08193 Cerdanyola del Vallès, Spain",2
"Department of Psychiatry, Hospital Universitari Vall d'Hebron, Barcelona, Spain",2
"Department of Angiology and Vascular Surgery, Hospital del Mar, Barcelona, Spain",2
"IBIS, Universidad de Sevilla, Spain",2
"Institute for Environmental Science and Technology, Barcelona, Spain",2
"Department of Psychiatry, Complejo Hospitalario de Navarra, Pamplona. IdiSNA, Navarra Institute for Health Research, Pamplona, Spain",2
"Department of Medicine and Life Sciences, Universitat Pompeu Fabra, Barcelona Biomedical Research Park, Barcelona, Spain",2
"Clinical &amp; Experimental Respiratory Immunoallergy, IDIBAPS, CIBERES University of Barcelona  Barcelona Spain",2
"Complexo Hospitalario Universitario de Ourense, Orense, Spain",2
"Department of Physiology, Genetics, and Microbiology, University of Alicante, Alicante, Spain",2
"CS Milladoiro, Área Sanitaria de Santiago de Compostela, Spain",2
"Hospital de la Vall d'Hebron, Barcelona, Spain",2
Department of Plastic Surgery Hospital del Mar  Barcelona Spain,2
"Rheumatology Department, Hospital del Mar, Barcelona, Spain",2
"Department of Psychiatry, Hospital de La Santa Creu i Sant Pau, Institut d'Investigació Biomèdica-Sant Pau (IIB-Sant Pau), Barcelona, Spain",2
